Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
intr_agre_unco_neur_open_p2.txt,1,720,83.17,6.88,99,72.45,20,23.19,89.58,69.58,55.42,15.56,10.83,9.31,0.69,0,0,0.83,4.72,17.22,9.72,0.42,16.94,5,2.78,6.53,0.69,12.36,6.39,3.06,3.89,3.06,0.69,0.28,11.11,0.42,10.69,4.86,0.42,1.81,0.42,0,2.64,0.14,5.83,4.44,1.11,3.47,2.5,0.69,0.42,0,0.14,0,9.58,4.03,0.56,0.14,0,0.28,1.25,3.75,0.28,0,0,0,0.14,0,0,0.14,2.22,1.11,0.28,0.56,0.14,0.14,0,0,0,0,0,0,0,0,0,0.42,0.83,1.11,0.14,0.28,0,0.42,0.28,0.56,5.14,16.25,0.56,1.81,10.83,0.56,1.39,1.39,4.17,7.78,0.69,0.42,0,0,0,0,0,12.22,5,6.25,0,0,0.56,0.42,0
intr_anta_cons_emot_clos_p6.txt,1,704,77.64,4.22,99,58.02,17.17,24.43,88.49,66.48,55.11,17.61,13.78,10.94,0.71,0.14,1.7,0.28,3.84,15.63,7.67,0.28,17.05,3.98,2.84,6.39,0.43,10.65,4.26,1.99,4.97,2.56,0.71,1.7,13.21,0.14,13.07,6.11,0.99,0.99,1.56,0.14,2.98,0,5.82,3.98,1.56,2.27,1.42,0.57,0.14,0.14,0,0,11.65,6.68,0.85,0,0,0,1.99,3.69,0,0.28,0,1.7,0,0,0,0,1.7,0.14,0,0.85,0.57,0.14,1.14,0.14,0,0,0,0,0,0.43,0,0.43,0.14,0,0.14,0,0.14,0,0.57,1.7,3.55,16.05,1.28,2.56,10.09,0.99,0.71,0.71,2.27,7.53,0.14,0.43,0,0,0,0,0,14.06,5.68,7.39,0.14,0,0.28,0.57,0
intr_agre_unco_emot_clos_p6.txt,1,643,95.22,84.46,20.25,87.86,19.48,25.04,84.76,63.76,48.21,10.11,7.62,0.16,0,0,6.22,0.93,2.49,18.66,10.73,0.62,16.64,3.58,2.8,4.67,0.78,11.51,6.38,3.11,3.42,1.71,0.62,1.24,10.73,0.31,10.42,4.51,1.56,0.93,0.62,0.31,2.64,0,7.78,6.07,1.4,3.11,2.33,0.31,0,0,0.16,0,18.66,7.15,3.58,0.93,0,0.16,0.62,11.98,0.16,0,6.38,1.09,0,0,0,0,2.49,0.47,0,1.24,0.31,0.47,3.89,0.47,0.31,0.16,0,0,0,1.87,0,0,0.16,0.47,0,0.31,0,0,0.31,0.31,1.56,13.22,0.47,2.8,6.53,0.78,1.24,1.4,4.04,8.4,0.93,0.47,0,0,0,0,0,14.62,6.07,6.38,0,0,1.71,0.47,0
intr_anta_cons_neur_open_p2.txt,1,738,63.75,1.35,99,73.22,17.57,23.04,91.6,72.63,58.13,19.51,14.63,13.14,0,0,0.14,0.68,4.88,16.67,7.59,0.68,16.53,4.2,3.93,7.59,0.81,13.28,5.01,3.39,5.69,2.3,2.03,1.76,12.33,0.54,11.65,5.15,0.81,0.81,1.76,0.14,2.71,0.14,6.1,4.47,1.08,2.98,1.49,0.95,0.68,0,0,0,10.16,5.83,0.95,0.14,0.14,0.41,1.9,3.52,0,0.14,0.14,0,0.14,0,0,0.14,2.71,0.41,0.14,2.17,0,0,0.54,0.14,0,0,0,0,0,0.14,0,1.08,0,0.41,0,0.14,0,0.81,0.27,1.49,4.47,11.92,0.41,2.17,7.99,0.27,0.68,0.54,3.79,8.81,0.81,0.81,0,0,0,0,0,13.41,5.69,5.83,0,0,0.68,1.22,0
intr_anta_unco_neur_open_p8.txt,1,625,44.46,39.13,87.58,77.19,17.36,28.16,92,66.56,54.88,21.6,17.76,10.08,1.6,0.64,5.44,0,3.84,14.56,4.64,0.32,15.2,4.48,4.16,7.84,0.16,11.84,4,2.08,7.04,4,0.8,2.24,12,0.32,11.68,4.48,1.6,1.44,1.92,0.32,2.08,0.16,8.32,5.6,1.92,4,1.92,1.28,0.32,0.8,0,0,19.2,9.28,2.56,2.08,0.64,0.16,2.08,9.92,0.16,0,6.72,0.16,0.48,0,0,0.48,2.4,0,1.12,0.16,1.12,0,0.96,0.16,0,0,0.16,0,0,0.64,0,0.96,0,0.48,0.16,0.16,0,0,0.8,0.16,4,11.36,0.8,2.56,6.88,0.32,0.16,0.48,5.28,9.44,0.32,0,0,0,0,0,0,14.88,7.04,6.88,0,0,0.48,0.48,0
extr_anta_cons_neur_clos_p4.txt,1,643,50.7,1.57,98.49,56.65,17.38,25.82,90.98,70.45,57.54,16.95,12.44,10.42,0,0,0,1.71,4.51,14,6.53,0.16,14.93,5.6,4.51,9.18,1.56,15.24,3.11,2.33,5.29,2.02,1.87,1.56,17.26,2.8,14.15,3.42,1.87,1.24,2.49,0.47,4.67,0.47,7.78,4.98,2.64,3.42,1.71,1.56,0.47,0.62,0.47,0,10.58,6.22,0.93,0,0.93,0,1.4,3.89,0,0.31,0,0,0.16,0,0,0.16,2.49,1.56,0,0.78,0,0.16,0.93,0.47,0,0,0.47,0,0,0.16,0,0.16,0.62,0.31,0,0,0,0.47,0,1.09,3.27,11.98,2.33,1.87,6.22,1.24,0.16,0.47,4.82,9.8,0.47,0.31,0,0,0,0,0,14.62,5.75,6.53,0,0,0.93,1.4,0
extr_agre_unco_neur_open_p6.txt,1,625,82.02,24.65,95.58,99,18.38,29.12,91.2,66.88,51.84,13.92,10.4,7.04,1.44,0,0.96,0.8,3.52,15.04,9.12,0.32,15.36,3.68,2.72,8.16,0.48,10.56,8.96,1.76,5.28,4.48,0.48,0.48,11.2,0.64,10.4,4,1.6,0.32,0.96,0,2.4,0.64,10.88,9.12,1.6,3.84,2.72,0.96,0.48,0,0.48,0,15.2,7.2,1.76,0.32,0,0.48,1.76,5.6,0,0.16,1.12,0,0,0,0,0,3.84,2.72,0,0.8,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.16,0.32,0,0.16,0,0.16,0.32,2.24,4.16,14.72,1.12,3.04,8,1.12,0.64,1.12,4.32,8.16,0.8,0.16,0.16,0,0.16,0,0,13.76,5.44,7.52,0,0,0.32,0.48,0
extr_anta_cons_emot_clos_p2.txt,1,653,84.97,6.15,96.57,37.89,19.21,26.8,87.14,63.71,51.61,13.94,10.41,8.73,0.77,0,0,0.92,3.52,17.61,9.65,0.77,15.31,3.22,2.76,7.2,0.77,10.41,4.75,1.68,6.58,1.99,2.91,1.99,13.02,0.31,12.71,3.83,2.6,0.77,1.23,0.61,2.76,0,8.12,4.44,3.22,2.91,0.77,1.68,0,1.53,0,0,10.41,7.04,0.77,0,1.68,0.15,1.84,2.91,0,0.31,0,0,0,0,0,0,2.3,1.07,0,1.23,0,0,0.31,0,0,0,0,0,0,0.15,0,0,0.46,0.15,0,0,0,0.77,0.77,0.61,3.98,13.48,0.92,3.06,7.2,0.31,0.77,1.07,3.37,6.13,0.46,0.15,0,0,0,0,0,11.79,4.9,5.82,0.31,0,0.31,0.46,0
intr_anta_cons_emot_open_p4.txt,1,654,72,21.05,69.62,48.14,14.86,24.01,87.31,66.82,55.5,18.04,13.15,7.49,0.46,0.61,3.36,0.76,4.89,16.97,7.8,0.61,16.51,4.89,3.98,5.35,0.92,10.4,4.89,2.45,5.5,1.38,1.22,2.91,14.68,1.07,13.61,4.13,1.83,0.92,1.07,0.31,3.67,0.31,6.57,4.13,2.29,3.06,1.38,1.53,0.76,0.76,0,0,14.98,6.88,0.92,0,1.07,0.61,1.68,7.34,0,0.15,0,3.21,0,0,0,0,1.53,0.31,0,1.22,0,0,0.46,0,0,0,0,0,0,0.15,0,0,0,0.92,0.31,0.46,0,0.15,0.15,0.92,3.21,8.26,1.07,1.07,4.74,1.07,0.61,0.15,4.13,7.19,1.38,0.15,0.15,0.15,0,0,0,17.74,6.12,6.88,0.31,0.31,1.07,3.06,0
extr_anta_unco_emot_clos_p8.txt,1,566,50.39,3.66,99,53.04,19.52,28.45,87.81,69.61,55.48,16.96,12.72,10.25,0.35,0,0.88,1.06,4.24,14.31,5.48,0.18,15.9,5.65,6.01,7.95,1.24,12.37,7.07,1.77,4.95,1.77,1.41,1.94,15.37,0.53,14.84,6.18,2.3,1.06,1.41,0.35,3.18,0,7.24,4.59,2.47,3,1.59,1.24,0,0.53,0.18,0,9.72,5.3,1.59,0.18,0.53,0.35,0.71,4.06,0,0.88,0.88,0,0,0,0,0,1.41,0.18,0.18,0.71,0.35,0,1.41,0.18,0,0,0,0,0,0.18,0,0.18,0.18,0.18,0,0.71,0,0.18,0.53,0.71,2.47,12.54,0.35,1.94,9.01,1.06,0,0.71,3.18,6.89,0.35,1.06,0,0,0,0,0,14.31,5.12,7.42,0,0,0.71,1.06,0
intr_agre_unco_emot_open_p4.txt,1,690,75.32,16.56,90.55,92,17.25,29.13,85.51,64.35,51.59,16.09,13.91,8.7,1.88,0,3.04,0.14,2.17,15.94,7.54,0.14,15.36,3.19,4.06,6.52,0.58,10.43,6.38,1.59,6.81,4.64,0.72,1.59,12.03,0.14,11.88,4.06,1.16,1.3,1.74,0.29,3.77,0.14,7.97,6.23,1.01,3.19,2.03,0.43,0.14,0.14,0,0,15.8,8.26,2.32,0.14,0,0.29,0.87,6.38,0,0.72,3.04,0,0,0,0,0,1.74,0.72,0,1.01,0,0,1.45,0.29,0.29,0,0,0,0,0.58,0,0.29,0.29,0.14,0,0.43,0,0.14,0.14,1.88,2.46,13.62,1.74,1.45,7.54,1.16,1.01,0.87,4.2,7.25,0.72,0,0.14,0,0.14,0,0,14.35,5.8,6.67,0,0,1.01,0.87,0
extr_agre_cons_emot_clos_p8.txt,1,723,86.4,39.26,86.53,91.33,20.08,22.54,91.42,70.54,56.43,14.25,9.96,5.39,2.21,0,0,2.21,4.29,16.74,10.1,0.28,17.7,4.84,2.77,7.47,0.55,11.76,6.36,3.18,6.64,4.15,1.24,1.38,10.24,0.41,9.68,2.77,1.24,0.97,0.97,0.83,2.21,0.69,8.02,6.36,1.24,3.32,2.35,0.41,0,0,0.28,0,11.34,4.56,1.8,0.14,0.14,0,0.97,5.81,0,0.28,0,0,0.14,0,0,0.14,2.77,1.94,0.28,0.14,0.28,0.14,1.38,0.41,0,0,0,0,0,0.28,0,0,0,0.41,0,0,0.14,0.28,0.28,0.83,6.09,14.52,0.83,1.66,8.85,1.66,0.83,0.97,4.29,5.95,1.24,0.41,0,0,0,0,0,12.17,4.98,6.36,0,0,0.55,0.28,0
extr_agre_unco_emot_clos_p2.txt,1,603,87.85,71.66,73.37,87.66,18.84,24.71,88.39,65.67,51.41,13.27,9.62,4.48,4.15,0,0.66,0.33,3.65,16.92,9.78,0.17,15.26,4.15,1,7.46,0.33,13.1,4.31,2.16,9.62,7.96,1.33,0.33,9.45,1.16,8.13,3.15,0.66,0.83,0.66,0.17,2.16,0.5,6.3,5.31,0.66,2.82,1.99,0.5,0.17,0,0,0,14.76,5.8,1.66,0.17,0,0,1.49,8.29,0,0.5,0.66,0,0.5,0,0,0.5,2.82,1.82,0,0.83,0.17,0,1.49,0.33,0.17,0,0,0,0,0.5,0,0,0.17,0.66,0,0.17,0.33,0.17,0.33,1.33,4.98,13.43,0.83,2.49,7.63,0.66,1.16,1.16,3.15,7.63,0.5,0.83,0,0,0,0,0,12.6,5.31,7.13,0,0,0.17,0,0
extr_anta_cons_neur_open_p6.txt,1,610,78.7,17.29,98.59,71.67,18.48,23.28,89.67,69.18,57.21,15.41,11.31,7.7,2.46,0,0,0.82,4.1,14.59,6.89,0.66,19.51,5.08,3.61,7.21,1.15,12.3,5.08,2.95,7.38,3.77,1.97,1.64,12.13,1.48,10.66,3.44,1.31,0.82,1.31,0.49,2.95,0.33,5.57,4.43,1.15,1.8,1.15,0.66,0.16,0.49,0,0,12.3,6.56,1.15,0,0.82,0.16,1.48,4.75,0,0.16,0,0,0.49,0.33,0,0.16,0.33,0,0.16,0.16,0,0,0.33,0.16,0,0,0,0,0,0.16,0,0.16,0,0.49,0,0.33,0,1.15,0,0.82,4.75,13.93,0.82,3.11,9.34,0.66,0,0.49,4.59,7.54,0.66,0.33,0,0,0,0,0,13.11,5.41,6.72,0,0,0.66,0.33,0
extr_anta_cons_neur_open_p7.txt,1,680,80.96,4.98,89.88,96.99,20,28.68,87.94,66.03,52.79,15.29,12.06,9.56,0,0,1.76,0.44,3.24,17.21,8.82,0.15,16.32,4.12,3.09,6.91,0.74,10.74,5.59,2.21,6.32,1.91,3.24,1.47,12.94,0.44,12.35,4.41,2.06,1.18,1.18,0.29,2.79,0.15,10,7.94,1.62,3.97,2.35,1.18,0.59,0.59,0,0,10.44,5.88,2.21,0.15,0.74,0.74,0.74,3.82,0,0,0,1.91,0,0,0,0,2.35,0.29,0.15,1.62,0.15,0.29,1.47,0.59,0,0.15,0.29,0,0,0,0,0.15,0.44,0.15,0,0.44,0,1.18,0,1.47,2.35,12.21,1.03,1.47,6.62,1.91,0.44,0.88,3.24,6.62,0.74,0.59,0,0,0,0,0,12.79,5,6.76,0,0,0.74,0.29,0
intr_anta_cons_neur_clos_p1.txt,1,760,66.91,1.71,99,61.63,18.1,27.63,88.68,65.79,53.42,16.71,12.24,11.05,0.39,0,0,0.39,4.47,15.13,6.84,0.39,15.13,3.82,3.03,8.42,0.79,9.47,6.32,2.63,6.71,2.37,2.5,2.11,15.26,0.53,14.74,4.61,1.58,1.71,2.11,0.26,3.95,0.13,8.16,5.26,2.63,4.61,2.24,1.97,1.18,0.53,0,0,9.87,5,0.53,0,0.39,0.26,0.92,2.89,0,0.26,0,0,0,0,0,0,2.37,0.53,0.26,1.58,0,0,0.39,0.39,0,0.13,0.26,0,0,0,0,0.26,0.92,0.39,0,0.26,0,0.26,0.13,0.13,3.16,14.61,0.66,1.45,10.13,0.66,0.53,1.32,3.42,7.11,0,0.39,0,0,0,0,0,14.08,5.39,6.71,0.13,0,0.53,1.32,0
extr_agre_unco_emot_clos_p3.txt,1,633,55.63,21.91,90.28,98.1,15.82,24.96,90.36,69.83,54.34,17.22,12.32,7.9,2.84,0,0.47,0.95,4.9,14.85,7.74,0.47,12.95,6.16,2.84,7.9,1.26,14.69,6.16,3,7.9,6.64,0.95,0.32,12.95,0.47,12.48,4.58,1.26,1.42,1.26,0.32,3.63,0.47,8.37,7.27,0.47,4.42,3.48,0.32,0,0,0.16,0,14.06,6.48,2.53,0.32,0,0,2.53,6.48,0,0.95,0.47,0,0.16,0,0,0.16,1.42,0.16,0.16,0.47,0.63,0,1.9,0.63,0.16,0.16,0,0,0,0.63,0,0,0.32,0.32,0,0.16,0,0.47,0.16,0.95,5.37,11.69,0.79,2.05,5.37,0.79,0.79,1.74,3.63,6.48,2.84,0.32,0.16,0,0.16,0,0,15.96,6.32,7.11,0,0,2.21,0.32,0
extr_agre_cons_emot_clos_p9.txt,1,603,84.54,21.15,92.87,92.54,19.45,25.7,91.54,69.32,56.38,15.92,10.28,6.8,1.33,0,0.83,1.16,5.64,17.08,10.95,0.17,16.75,5.14,3.32,5.97,0.5,11.77,4.98,2.82,5.64,3.15,1.49,1,10.78,0.33,10.45,4.15,1.33,0.83,0.5,0.33,2.49,0.66,6.3,5.47,0.17,2.65,1.66,0.17,0.17,0,0,0,12.94,6.47,2.16,0.17,0,0,1.82,4.81,0,0,0,0.83,0.17,0.17,0,0,2.16,1.33,0.17,0.5,0,0.17,1.66,0.33,0.17,0.17,0,0,0,0.66,0,0.33,0,0.33,0,0.66,0,0.33,0,1.33,3.48,13.93,0.83,2.16,8.46,0.17,1.16,1.16,3.81,6.47,1.66,1,0,0,0,0,0,11.44,5.14,5.14,0,0,1,0.17,0
intr_agre_unco_emot_open_p5.txt,1,733,79.13,46.51,84.02,94.77,18.33,26.74,88.68,64.94,50.61,15.01,12.96,7.91,1.64,0,3.14,0.14,2.05,16.23,8.19,0.27,14.32,4.23,2.59,6.14,0.41,11.19,7.78,2.86,6.96,4.77,0.41,1.77,12.55,0.55,11.87,4.91,1.5,0.95,1.5,0.27,1.64,0.68,7.5,6.28,0.55,2.86,2.05,0,0,0,0,0,18.01,9.14,2.46,2.46,0,0,0.95,9.41,0,0.55,5.32,0,0.14,0,0,0.14,3.68,0.27,1.23,1.09,0.68,0.41,1.77,0.14,0,0,0,0,0,0.82,0,0,0.41,0.27,0.27,0.14,0,0.27,0.41,0.82,3.41,11.19,0.95,1.5,6.96,0.55,0.41,0.95,4.77,8.59,0.82,0.27,0,0,0,0,0,15.55,7.5,6.96,0,0,1.09,0,0
extr_agre_unco_emot_clos_p10.txt,1,672,80.83,17.2,90.81,96.74,17.68,24.7,91.82,70.68,56.55,16.67,10.57,7.14,0.15,0,0,2.83,6.1,18.75,9.52,0.74,16.07,5.36,1.93,6.25,0.45,14.14,4.46,3.27,6.4,3.42,2.38,0.6,13.1,1.49,11.61,3.72,1.64,1.04,1.64,0.15,2.83,0.74,8.93,7.29,1.04,4.61,2.98,1.04,0.89,0,0,0,11.46,4.46,0.6,0,0,0,1.04,5.65,0,1.04,0,0,0,0,0,0,3.87,1.64,0.45,1.34,0.3,0.15,1.49,0.3,0,0.3,0,0,0,0.15,0,0.3,0,0.3,0,0.6,0,0.45,0,0.74,4.46,13.54,1.49,1.79,7.44,1.04,0.6,1.04,3.57,7.44,2.53,0.6,0,0,0,0,0,12.5,5.51,5.95,0.15,0,0.6,0.3,0
intr_anta_unco_emot_clos_p10.txt,1,697,76.5,13.69,98.94,58.42,17.42,27.83,87.8,67.86,54.95,17.36,14.2,9.61,0.43,0.29,0,3.59,3.16,16.5,7.75,0.43,16.79,4.3,3.16,6.46,0.29,10.9,6.31,2.3,3.16,1.29,0.57,1.29,11.48,0.14,11.33,4.73,1,1,1.43,0.14,2.44,0.29,6.6,4.45,2.01,2.3,0.86,1.29,0.14,1,0,0,13.49,6.03,0.43,0.29,1,0.29,2.44,6.03,0,0.14,0,0,0,0,0,0,1.43,0.43,0.29,0.72,0,0,0.43,0.14,0.14,0,0,0,0,0,0,0,0.14,0.43,0.57,0.14,0,0.29,0.43,1.15,2.73,15.93,0.86,1.43,10.76,1.15,1.29,0.72,2.87,7.46,0.29,0.57,0.14,0.14,0,0,0,14.06,5.6,7.32,0,0.14,0.14,0.86,0
extr_anta_unco_emot_clos_p9.txt,1,612,77.26,2.32,98.75,87.07,19.74,25.98,89.71,68.79,57.35,15.03,10.46,9.31,0.16,0,0,0.82,4.58,16.99,9.8,0.16,16.67,5.39,3.76,7.52,1.47,10.95,5.56,2.12,3.76,2.45,0.82,0.49,13.24,0.98,12.25,3.92,1.31,1.96,1.14,0.65,3.43,0.16,8.82,6.37,1.8,4.41,2.29,1.47,0.16,0.65,0.16,0,8.99,6.05,0.82,0.16,0.65,0.16,2.12,2.45,0,0.65,0,0,0,0,0,0,1.14,0.65,0.16,0,0.16,0.16,1.14,0.65,0.16,0,0,0,0,0.16,0,0.16,0.33,0,0,0.49,0.16,0.65,0,0.49,3.43,13.4,0.98,1.96,8.33,0.49,0.33,1.31,5.56,6.86,0.33,0.65,0,0,0,0,0,13.56,5.07,7.52,0,0,0.98,0,0
intr_anta_cons_emot_open_p5.txt,1,680,77.11,42.65,91.64,82.46,18.38,29.85,85,63.97,52.94,16.91,12.5,6.76,3.68,0,1.62,0.15,4.41,18.82,7.79,0.74,15.29,3.24,2.35,7.06,0.29,8.68,5.44,2.79,7.5,5.29,1.03,1.47,12.79,0.44,12.35,4.85,0.88,0.59,1.76,0.44,2.94,0.44,5.29,4.71,0.59,2.35,2.06,0.29,0,0,0,0,12.65,4.12,0.88,0,0,0.15,0.59,6.76,0,0.15,1.62,0,0,0,0,0,1.18,0.29,0,0.74,0,0.15,1.03,0.44,0.15,0,0,0,0,0,0,0.15,0.15,0.44,0,0,0.15,0.15,0.44,1.03,3.53,13.09,0.88,1.62,8.09,0.44,0.74,1.03,3.68,5,1.03,0.74,0,0,0,0,0,12.21,5.44,5.59,0,0,0.88,0.29,0
extr_anta_cons_emot_clos_p3.txt,1,617,78.49,13.97,95.63,44.51,15.05,23.34,91.09,68.23,54.78,17.18,13.45,8.43,0.65,0.16,2.43,1.46,3.73,15.88,8.27,0.16,16.53,3.24,3.4,6.16,0.97,10.7,5.67,1.78,7.13,2.11,1.78,3.24,12.64,0.97,11.67,3.57,1.46,0.81,1.46,0.16,3.4,0.16,8.59,4.7,3.08,4.05,1.62,1.62,0.49,0.65,0.32,0,13.61,6.32,1.62,0,1.13,0,1.3,6.48,0,0.16,2.92,0,0,0,0,0,1.13,0.32,0.32,0.32,0.16,0,0.65,0,0,0,0,0,0,0,0,0.32,0.49,0.16,0.16,0.32,0,0.16,0.32,0.97,5.35,15.4,0.97,2.43,9.72,0.81,0.97,0.65,3.24,6.48,1.13,0,0,0,0,0,0,15.88,6.65,8.1,0,0,0.49,0.65,0
intr_agre_unco_neur_clos_p1.txt,1,690,78.32,1.81,99,91.02,18.16,25.8,90.14,66.96,55.07,15.94,12.9,11.74,0,0,0.58,0.29,3.04,16.52,8.7,0.14,16.67,4.2,3.04,7.25,1.16,11.01,5.8,2.17,5.22,2.32,2.03,1.3,12.75,0.72,12.03,4.78,1.3,0.58,1.45,0.29,2.46,0.29,7.54,6.23,1.16,4.06,3.04,0.87,0.87,0,0,0,9.86,5.94,0.72,0,0,0.14,1.16,3.04,0.87,0.43,0,0.58,0,0,0,0,1.74,1.01,0.14,0.43,0,0.14,1.16,0.29,0.14,0,0,0,0,0.14,0,0.14,0,0.58,0,0.29,0,0.29,0.29,0.72,4.06,15.22,0.14,2.32,11.16,0.58,0.58,1.01,4.49,6.52,0.58,0.43,0,0,0,0,0,15.07,5.51,7.39,0,0,1.16,1.01,0
extr_agre_unco_neur_open_p7.txt,1,619,83.49,58.34,96.03,96.91,20.63,26.66,87.88,67.21,52.02,14.05,11.31,5.65,3.55,0,0.16,1.45,2.75,14.7,8.08,0.65,16.16,3.88,1.94,7.59,0.48,11.31,7.59,2.91,7.92,6.62,0.65,0.65,8.24,0.97,7.11,2.75,0.48,0.48,0.16,0.16,2.26,0.48,7.11,6.62,0.32,2.42,2.1,0.16,0.16,0,0,0,15.67,6.14,0.97,0,0,0.32,1.94,7.92,0,0.48,0.32,0,0.16,0,0.16,0,3.07,1.62,0.65,0.32,0.32,0.16,1.13,0.32,0.16,0,0,0,0,0.48,0,0,0.48,0.48,0,0,0,0.48,0.32,1.78,5.17,14.86,0.65,4.36,8.89,0.32,0.48,0.65,4.52,5.82,1.13,0.16,0,0,0,0,0,11.31,4.85,5.82,0,0,0.32,0.32,0
extr_agre_unco_neur_open_p5.txt,1,639,86.72,84.09,15.47,97.61,17.75,33.18,84.19,59.47,45.23,10.8,8.76,0,0,0,8.14,0.31,2.03,15.02,7.67,0.31,14.24,2.5,2.82,7.36,0.31,9.55,6.57,1.88,5.63,2.5,1.88,1.25,12.83,0.78,12.05,4.85,2.35,0.94,1.25,0.31,2.5,0.16,9.23,7.67,1.1,3.44,2.19,0.78,0.78,0,0,0,20.34,7.82,2.66,0,0,0.63,1.25,11.11,0,0.78,6.89,1.72,0,0,0,0,2.66,1.41,0,0.94,0.31,0,1.56,0.31,0,0,0.31,0,0,0.47,0,0,0,0.31,0,0,0,0.94,0.16,2.66,2.35,12.83,1.1,2.66,7.2,0.63,0.63,0.78,4.38,5.95,0.78,0,0,0,0,0,0,16.12,5.63,7.67,0,0,1.88,0.94,0
intr_agre_cons_neur_clos_p9.txt,1,663,89.31,37.46,87.41,87.95,17.92,25.94,87.33,65.01,52.94,13.73,10.41,5.73,1.36,0.3,0,2.56,3.32,17.8,9.8,0.75,16.89,4.22,2.56,5.13,1.21,11.46,5.13,1.51,5.73,3.47,0.9,1.36,11.16,0.6,10.56,4.68,1.21,1.06,1.66,0.6,1.21,0.15,5.43,4.98,0.3,1.96,1.81,0,0,0,0,0,14.48,6.79,0.75,0.45,0,0,2.56,6.03,0.15,0.15,0.15,0,0,0,0,0,2.11,0.45,0,1.36,0,0.3,1.06,0.15,0,0,0,0,0,0,0,0.15,0.15,0.6,0.15,0,0,0,0.15,2.41,3.47,15.54,1.81,1.66,9.2,2.41,1.36,0.15,3.02,5.88,0.9,0.45,0,0,0,0,0,17.04,5.28,8.14,0.3,0,1.36,1.96,0
intr_agre_unco_neur_clos_p3.txt,1,680,79.41,33.4,88.9,94.1,21.25,27.65,89.41,66.03,53.97,14.85,10.74,7.35,1.91,0,0,1.32,4.12,17.65,8.82,0.44,16.03,3.97,3.24,8.09,0.44,10.15,5.44,2.21,8.68,4.71,2.35,1.76,12.79,0.29,12.5,4.12,2.65,1.03,1.76,0,2.35,0.15,7.35,6.18,0.59,2.94,2.06,0.29,0.29,0,0,0,13.82,6.18,2.5,0.15,0,0,1.03,7.06,0,0.44,0,0,0,0,0,0,2.65,0.29,0,1.76,0.44,0.15,1.03,0.15,0,0.15,0,0,0,0,0,0.74,0.29,0.29,0.44,0.44,0,0.29,0.29,1.32,3.53,10.59,0.59,1.32,6.91,0.59,0.59,0.59,3.82,5.74,0.44,0.15,0,0,0,0,0,10.88,4.71,5.59,0,0,0.29,0.29,0
extr_anta_cons_emot_clos_p1.txt,1,618,49.68,1.73,98.87,47.2,15.45,25.73,88.35,66.83,55.83,19.58,12.78,10.68,0,0.16,0,1.94,6.8,16.99,7.61,0.16,13.27,5.18,4.21,7.44,1.13,11.81,4.37,1.94,5.02,0.97,1.94,2.27,15.37,1.46,13.92,4.37,1.78,1.94,1.78,0.32,3.56,0.32,7.44,4.37,2.59,2.91,1.29,1.13,0,0.49,0.49,0,6.8,3.4,0.97,0,0.49,0.49,0.16,2.75,0,0.16,0,0,0.16,0,0,0.16,1.62,1.13,0,0.16,0.32,0,1.62,0.32,0,0,0.16,0,0,1.13,0,0,0.32,0.16,0.32,0.16,0,0.16,0.81,1.62,2.75,11.97,1.62,2.59,6.8,0.81,0.32,0.16,4.69,6.15,0,0.16,0,0,0,0,0,15.37,6.31,7.28,0.16,0,1.13,0.49,0
intr_anta_cons_emot_open_p7.txt,1,845,71.69,20.07,98.34,70.46,16.57,23.43,92.07,71.36,56.92,18.22,15.03,9.59,1.07,1.07,1.66,1.54,3.2,16.45,7.81,0.59,16.69,4.5,3.91,5.92,0.95,12.78,6.98,2.01,4.85,3.2,0.71,1.18,14.67,0.83,13.73,4.97,1.89,1.42,2.6,0,3.08,0,6.98,4.85,1.66,3.79,1.89,1.42,0.12,0.71,0.24,0,14.2,5.8,1.07,0.24,0.59,0.12,1.89,7.57,0,0.24,1.89,0,0,0,0,0,2.13,0.12,0,2.01,0,0,0.47,0,0,0,0,0,0,0,0,0.12,0.36,0.36,0.36,0.24,0.12,0,0.12,0.95,3.79,14.2,1.3,2.01,8.76,1.66,0.24,0.83,4.62,6.39,1.54,0.83,0.12,0,0.12,0,0,17.87,5.68,8.17,0.36,0,1.07,2.6,0
